cps19_citizenship,cps19_yob,cps19_province,cps19_votechoice,cps19_education,cps19_gender,vote_liberal,age,age_bracket,province_q,education_q,income_bracket,sex
Canadian citizen,1951,Quebec,Liberal Party,Some university,A man,1,69,3,2,2,2,1
Canadian citizen,1961,Newfoundland and Labrador,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,59,2,1,2,1,0
Canadian citizen,1971,Quebec,Liberal Party,Completed secondary/ high school,A woman,1,49,2,2,2,1,0
Canadian citizen,1943,British Columbia,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,77,3,5,2,1,1
Canadian citizen,1983,Alberta,Conservative Party,Some university,A woman,0,37,1,4,2,1,0
Canadian citizen,1958,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,62,3,3,2,2,1
Canadian citizen,2000,Ontario,Liberal Party,Completed secondary/ high school,A man,1,20,1,3,2,0,1
Canadian citizen,1949,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,71,3,3,2,1,0
Canadian citizen,1943,British Columbia,Conservative Party,Completed secondary/ high school,A man,0,77,3,5,2,1,1
Canadian citizen,1986,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,34,1,2,2,1,1
Canadian citizen,1940,Manitoba,Conservative Party,Completed secondary/ high school,A woman,0,80,3,4,2,1,0
Canadian citizen,1951,British Columbia,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,69,3,5,2,3,1
Canadian citizen,1974,Alberta,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,46,2,4,2,3,1
Canadian citizen,1974,Alberta,Conservative Party,Completed secondary/ high school,A woman,0,46,2,4,2,1,0
Canadian citizen,1983,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,37,1,4,2,3,0
Canadian citizen,1961,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,59,2,4,2,1,0
Canadian citizen,1953,Ontario,Liberal Party,Bachelor's degree,"Other (e.g. Trans, non-binary, two-spirit, gender-queer)",1,67,3,3,3,1,0
Canadian citizen,1951,Ontario,Conservative Party,Bachelor's degree,A man,0,69,3,3,3,1,1
Canadian citizen,1953,British Columbia,Liberal Party,Some university,A man,1,67,3,5,2,1,1
Canadian citizen,1948,Ontario,Conservative Party,Completed secondary/ high school,A man,0,72,3,3,2,3,1
Canadian citizen,1959,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,61,3,3,2,1,0
Canadian citizen,1972,New Brunswick,Liberal Party,Master's degree,A woman,1,48,2,1,3,3,0
Canadian citizen,1973,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,47,2,2,2,1,1
Canadian citizen,1953,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,67,3,3,2,2,0
Canadian citizen,1947,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,73,3,4,2,2,0
Canadian citizen,1947,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,73,3,3,2,1,0
Canadian citizen,1985,Manitoba,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,35,1,4,2,3,0
Canadian citizen,1973,British Columbia,Conservative Party,Completed secondary/ high school,A man,0,47,2,5,2,2,1
Canadian citizen,1980,Alberta,Conservative Party,Some university,A man,0,40,1,4,2,1,1
Canadian citizen,1985,Ontario,Conservative Party,Master's degree,A woman,0,35,1,3,3,2,0
Canadian citizen,1944,Ontario,Liberal Party,Bachelor's degree,A man,1,76,3,3,3,2,1
Canadian citizen,1952,Alberta,Conservative Party,Some university,A woman,0,68,3,4,2,1,0
Canadian citizen,1992,Saskatchewan,Conservative Party,Bachelor's degree,A woman,0,28,1,4,3,3,0
Canadian citizen,1949,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,71,3,4,2,1,1
Canadian citizen,1958,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,62,3,4,2,2,1
Canadian citizen,1956,Alberta,Conservative Party,Bachelor's degree,A woman,0,64,3,4,3,1,0
Canadian citizen,1984,Alberta,Conservative Party,Completed secondary/ high school,A woman,0,36,1,4,2,1,0
Canadian citizen,1956,Ontario,Conservative Party,Completed secondary/ high school,A woman,0,64,3,3,2,1,0
Canadian citizen,1944,British Columbia,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,76,3,5,2,1,1
Canadian citizen,1997,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,23,1,3,2,1,1
Canadian citizen,1952,Quebec,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,68,3,2,2,1,0
Canadian citizen,1929,Ontario,Liberal Party,Master's degree,A woman,1,91,4,3,3,1,0
Canadian citizen,1962,Ontario,Liberal Party,Master's degree,A man,1,58,2,3,3,3,1
Canadian citizen,1968,British Columbia,Conservative Party,Some university,A woman,0,52,2,5,2,1,0
Canadian citizen,1948,Manitoba,Liberal Party,Master's degree,A man,1,72,3,4,3,3,1
Canadian citizen,1953,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,67,3,4,2,3,1
Canadian citizen,1956,British Columbia,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,64,3,5,2,1,0
Canadian citizen,1959,Saskatchewan,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,61,3,4,2,1,0
Canadian citizen,1984,British Columbia,Conservative Party,Completed secondary/ high school,A woman,0,36,1,5,2,1,0
Canadian citizen,1955,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,65,3,4,2,1,1
Canadian citizen,1940,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,80,3,2,2,1,1
Canadian citizen,1989,Alberta,Liberal Party,Bachelor's degree,A woman,1,31,1,4,3,1,0
Canadian citizen,1960,Quebec,Liberal Party,Completed secondary/ high school,A woman,1,60,2,2,2,1,0
Canadian citizen,1986,Quebec,Liberal Party,Bachelor's degree,A woman,1,34,1,2,3,1,0
Canadian citizen,1958,Alberta,Conservative Party,Some university,A man,0,62,3,4,2,3,1
Canadian citizen,1947,Ontario,Conservative Party,Bachelor's degree,A man,0,73,3,3,3,1,1
Canadian citizen,1978,Ontario,Conservative Party,Bachelor's degree,A woman,0,42,2,3,3,2,0
Canadian citizen,1933,New Brunswick,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,87,4,1,2,1,1
Canadian citizen,1972,Ontario,Conservative Party,Bachelor's degree,A man,0,48,2,3,3,3,1
Canadian citizen,1998,Quebec,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,22,1,2,2,1,0
Canadian citizen,1974,Ontario,Liberal Party,Master's degree,A man,1,46,2,3,3,3,1
Canadian citizen,1948,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,72,3,4,2,1,1
Canadian citizen,1964,British Columbia,Liberal Party,Bachelor's degree,A woman,1,56,2,5,3,3,0
Canadian citizen,1961,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,59,2,3,2,1,0
Canadian citizen,1967,Alberta,Conservative Party,Bachelor's degree,A man,0,53,2,4,3,3,1
Canadian citizen,1977,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,43,2,4,2,2,0
Canadian citizen,1987,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,33,1,3,2,1,0
Canadian citizen,1982,Newfoundland and Labrador,Liberal Party,Some university,A man,1,38,1,1,2,1,1
Canadian citizen,1986,British Columbia,Conservative Party,Bachelor's degree,A woman,0,34,1,5,3,1,0
Canadian citizen,1955,Ontario,Liberal Party,Bachelor's degree,A man,1,65,3,3,3,1,1
Canadian citizen,1971,Alberta,Liberal Party,Bachelor's degree,A woman,1,49,2,4,3,3,0
Canadian citizen,1970,Quebec,Liberal Party,Some university,A man,1,50,2,2,2,1,1
Canadian citizen,1997,Manitoba,Conservative Party,Bachelor's degree,A woman,0,23,1,4,3,1,0
Canadian citizen,1998,Ontario,Liberal Party,Some university,A man,1,22,1,3,2,1,1
Canadian citizen,1969,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,51,2,4,2,1,0
Canadian citizen,1989,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,31,1,4,2,1,0
Canadian citizen,1987,Ontario,Conservative Party,Master's degree,A man,0,33,1,3,3,2,1
Canadian citizen,2000,Ontario,Liberal Party,Some university,A woman,1,20,1,3,2,1,0
Canadian citizen,1957,Alberta,Conservative Party,Some secondary/ high school,A woman,0,63,3,4,1,3,0
Canadian citizen,1974,Ontario,Liberal Party,Professional degree or doctorate,A woman,1,46,2,3,3,2,0
Canadian citizen,1948,New Brunswick,Conservative Party,Some university,A woman,0,72,3,1,2,1,0
Canadian citizen,1959,Quebec,Liberal Party,Some university,A man,1,61,3,2,2,3,1
Canadian citizen,1946,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,74,3,3,2,1,0
Canadian citizen,1949,British Columbia,Conservative Party,Some university,A woman,0,71,3,5,2,2,0
Canadian citizen,1960,Ontario,Conservative Party,Some secondary/ high school,A man,0,60,2,3,1,2,1
Canadian citizen,1954,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,66,3,3,2,1,0
Canadian citizen,1997,Alberta,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,23,1,4,2,1,1
Canadian citizen,1987,British Columbia,Liberal Party,Bachelor's degree,A woman,1,33,1,5,3,1,0
Canadian citizen,1975,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,45,2,2,2,1,0
Canadian citizen,1957,Ontario,Conservative Party,Bachelor's degree,A man,0,63,3,3,3,1,1
Canadian citizen,1949,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,71,3,4,2,1,1
Canadian citizen,1963,Quebec,Liberal Party,Master's degree,A man,1,57,2,2,3,1,1
Canadian citizen,1958,Quebec,Conservative Party,Completed elementary school,A woman,0,62,3,2,1,1,0
Canadian citizen,1963,Quebec,Conservative Party,Completed secondary/ high school,A man,0,57,2,2,2,1,1
Canadian citizen,1992,British Columbia,Conservative Party,Bachelor's degree,A woman,0,28,1,5,3,3,0
Canadian citizen,1960,Quebec,Liberal Party,Completed secondary/ high school,A woman,1,60,2,2,2,2,0
Canadian citizen,1970,Quebec,Conservative Party,Master's degree,A man,0,50,2,2,3,3,1
Canadian citizen,1960,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,60,2,4,2,1,0
Canadian citizen,1993,Alberta,Conservative Party,Some secondary/ high school,A woman,0,27,1,4,1,1,0
Canadian citizen,1957,Manitoba,Liberal Party,Master's degree,A woman,1,63,3,4,3,3,0
Canadian citizen,1994,Alberta,Liberal Party,Bachelor's degree,A woman,1,26,1,4,3,1,0
Canadian citizen,1970,Quebec,Conservative Party,Bachelor's degree,A man,0,50,2,2,3,3,1
Canadian citizen,1937,British Columbia,Conservative Party,Some university,A man,0,83,4,5,2,1,1
Canadian citizen,1969,British Columbia,Liberal Party,Master's degree,A woman,1,51,2,5,3,3,0
Canadian citizen,1994,British Columbia,Liberal Party,Bachelor's degree,A woman,1,26,1,5,3,1,0
Canadian citizen,1955,Saskatchewan,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,65,3,4,2,1,1
Canadian citizen,1977,Quebec,Liberal Party,Some university,A woman,1,43,2,2,2,3,0
Canadian citizen,1946,Quebec,Conservative Party,Some secondary/ high school,A man,0,74,3,2,1,1,1
Canadian citizen,1955,Ontario,Conservative Party,Bachelor's degree,A man,0,65,3,3,3,3,1
Canadian citizen,1964,Alberta,Conservative Party,Bachelor's degree,A man,0,56,2,4,3,1,1
Canadian citizen,1982,Alberta,Conservative Party,Bachelor's degree,A man,0,38,1,4,3,3,1
Canadian citizen,1974,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,46,2,2,2,3,1
Canadian citizen,1950,Ontario,Liberal Party,Some university,A woman,1,70,3,3,2,2,0
Canadian citizen,1945,New Brunswick,Liberal Party,Some secondary/ high school,A man,1,75,3,1,1,1,1
Canadian citizen,1985,Ontario,Conservative Party,Completed secondary/ high school,A man,0,35,1,3,2,1,1
Canadian citizen,1982,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,38,1,3,2,3,0
Canadian citizen,1954,British Columbia,Liberal Party,Master's degree,A man,1,66,3,5,3,2,1
Canadian citizen,1948,Ontario,Liberal Party,Bachelor's degree,A man,1,72,3,3,3,1,1
Canadian citizen,1947,British Columbia,Liberal Party,Some university,A man,1,73,3,5,2,1,1
Canadian citizen,1952,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,68,3,3,2,1,0
Canadian citizen,1964,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,56,2,3,2,2,1
Canadian citizen,1946,British Columbia,Conservative Party,Completed secondary/ high school,A woman,0,74,3,5,2,1,0
Canadian citizen,1959,Ontario,Liberal Party,Completed secondary/ high school,A man,1,61,3,3,2,1,1
Canadian citizen,1958,Quebec,Conservative Party,Professional degree or doctorate,A man,0,62,3,2,3,3,1
Canadian citizen,1973,Alberta,Conservative Party,Bachelor's degree,A man,0,47,2,4,3,1,1
Canadian citizen,1979,Ontario,Liberal Party,Master's degree,A woman,1,41,2,3,3,3,0
Canadian citizen,1955,Quebec,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,65,3,2,2,1,0
Canadian citizen,2000,Ontario,Conservative Party,Completed secondary/ high school,A man,0,20,1,3,2,1,1
Canadian citizen,1971,Manitoba,Liberal Party,Bachelor's degree,A woman,1,49,2,4,3,1,0
Canadian citizen,1967,Ontario,Liberal Party,Bachelor's degree,A man,1,53,2,3,3,1,1
Canadian citizen,1958,Quebec,Conservative Party,Bachelor's degree,A man,0,62,3,2,3,2,1
Canadian citizen,1984,Ontario,Conservative Party,Bachelor's degree,A man,0,36,1,3,3,1,1
Canadian citizen,1996,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,24,1,4,2,3,1
Canadian citizen,1963,Saskatchewan,Conservative Party,Completed secondary/ high school,A man,0,57,2,4,2,1,1
Canadian citizen,1968,Quebec,Liberal Party,Bachelor's degree,A man,1,52,2,2,3,1,1
Canadian citizen,1968,Quebec,Conservative Party,Bachelor's degree,A man,0,52,2,2,3,3,1
Canadian citizen,1947,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,73,3,2,2,1,0
Canadian citizen,1978,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,42,2,2,2,1,1
Canadian citizen,1949,Alberta,Conservative Party,Some secondary/ high school,A man,0,71,3,4,1,1,1
Canadian citizen,1960,Quebec,Conservative Party,Professional degree or doctorate,A man,0,60,2,2,3,1,1
Canadian citizen,1986,British Columbia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,34,1,5,2,1,0
Canadian citizen,1985,Alberta,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,35,1,4,2,3,0
Canadian citizen,1992,Saskatchewan,Conservative Party,Bachelor's degree,A man,0,28,1,4,3,3,1
Canadian citizen,1964,Quebec,Liberal Party,Some university,A woman,1,56,2,2,2,1,0
Canadian citizen,1959,Newfoundland and Labrador,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,61,3,1,2,2,0
Canadian citizen,1963,Ontario,Liberal Party,Bachelor's degree,A man,1,57,2,3,3,3,1
Canadian citizen,1957,Alberta,Liberal Party,Completed secondary/ high school,A woman,1,63,3,4,2,1,0
Canadian citizen,1986,Ontario,Liberal Party,Master's degree,A man,1,34,1,3,3,1,1
Canadian citizen,1990,Alberta,Conservative Party,Some university,A man,0,30,1,4,2,1,1
Canadian citizen,1988,Ontario,Liberal Party,Master's degree,A man,1,32,1,3,3,2,1
Canadian citizen,1955,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,65,3,2,2,3,1
Canadian citizen,1947,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,73,3,4,2,1,1
Canadian citizen,1969,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,51,2,3,2,1,0
Canadian citizen,1986,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,34,1,3,2,1,1
Canadian citizen,1940,Quebec,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,80,3,2,2,1,1
Canadian citizen,1927,Ontario,Conservative Party,Some secondary/ high school,A man,0,93,4,3,1,1,1
Canadian citizen,1958,Alberta,Conservative Party,Master's degree,A man,0,62,3,4,3,2,1
Canadian citizen,1987,Ontario,Liberal Party,Bachelor's degree,A woman,1,33,1,3,3,1,0
Canadian citizen,1970,Alberta,Conservative Party,Some university,A man,0,50,2,4,2,3,1
Canadian citizen,1983,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,37,1,3,2,3,0
Canadian citizen,1964,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,56,2,3,2,1,1
